,id,source,url
495,495,b'MoneyControl',b'https://www.moneycontrol.com/elections/lok-sabha-election/election-wrap-pm-sharpens-attack-on-congress-bjps-win-from-surat-ls-seat-and-more-article-12694191.html'
496,496,b'MoneyControl',b'https://www.moneycontrol.com/elections/lok-sabha-election/lok-sabha-election-polls-2024-live-updates-phase-3-voting-key-candidates-gujarat-karnataka-up-mp-bjp-congress-modi-rahul-gandhi-liveblog-12715987.html'
497,497,b'MoneyControl',b'https://www.moneycontrol.com/elections/lok-sabha-election/lok-sabha-elections-phase-3-stakes-high-for-bjp-as-92-seats-go-to-polls-spotlight-on-these-key-clashes-article-12715324.html'
498,498,b'MoneyControl',b'https://www.moneycontrol.com/elections/lok-sabha-election/karnataka-lok-sabha-election-phase-3-key-constituencies-and-candidates-article-12712994.html'
499,499,b'NDTV',b'https://www.ndtv.com/india-news/lok-sabha-polls-60-19-voter-turnout-recorded-across-11-states-union-territories-5612508'
500,500,b'NDTV',b'https://www.ndtv.com/karnataka-news/siddaramaiah-on-murder-of-congress-leaders-daughter-hubballi-murder-not-love-jihad-case-5486513'
501,501,b'NDTV',b'https://www.ndtv.com/india-news/neha-hiremath-case-bjp-vs-congress-escalates-over-23-year-olds-murder-in-karnataka-5498260'
502,502,b'NDTV',b'https://www.ndtv.com/india-news/2024-lok-sabha-elections-prominent-lingayat-seer-fakira-dingaleshwar-swami-to-contest-against-union-minister-pralhad-joshi-5399706'
503,503,b'NDTV',b'https://www.ndtv.com/video/news/news/bjp-chief-meets-family-of-murdered-karnataka-woman-demands-cbi-probe-777863'
504,504,b'Rediff.com India Ltd.',b'https://www.rediff.com/news/report/sporadic-violence-mars-3rd-phase-of-ls-polls-in-bengal/20240507.htm'
505,505,b'Rediff.com India Ltd.',b'https://www.rediff.com/news/report/lingayat-seer-says-he-will-take-on-union-minister-joshi-in-dharwad/20240408.htm'
506,506,b'The Indian Express',b'https://indianexpress.com/elections/congress-councillor-daughter-neha-murder-in-hubballi-a-friendship-a-murder-and-two-sides-in-a-poll-campaign-9291180/'
507,507,b'The Indian Express',b'https://indianexpress.com/article/political-pulse/karnataka-close-finish-bjp-modi-factor-congress-guarantees-9312556/'
508,508,b'Hindustan Times',b'https://www.hindustantimes.com/editors-pick/election-in-pincodes-a-murder-turns-political-in-bjp-bastion-dharwad-101715134169422.html'
509,509,b'Hindustan Times',b'https://www.hindustantimes.com/india-news/protests-in-hubballi-demanding-capital-punishment-for-accused-101713555006417.html'
510,510,b'Hindustan Times',b'https://www.hindustantimes.com/cities/bengaluru-news/karnataka-basavaraj-bommai-holds-mammoth-road-show-as-he-files-his-nomination-from-gadag-haveri-lok-sabha-constituency-101713596575553.html'
511,511,b'Hindustan Times',b'https://www.hindustantimes.com/cities/bengaluru-news/state-government-not-bothered-about-anything-bs-yediyurappa-on-hubballi-murder-101713701313924.html'
512,512,b'Hindustan Times',b'https://www.hindustantimes.com/india-news/karnataka-sex-video-case-bjp-says-prajwal-revanna-s-candidature-was-jd-s-call-101714401959207.html'
513,513,b'Hindustan Times',b'https://www.hindustantimes.com/india-news/lingayat-seer-dingaleshwar-to-contest-against-pralhad-joshi-101712605115791.html'
514,514,b'Hindustan Times',b'https://www.hindustantimes.com/cities/bengaluru-news/fourteen-lok-sabha-seats-in-karnataka-set-to-go-for-polls-key-fights-and-contenders-list-101714996296613.html'
515,515,b'Hindustan Times',b'https://www.hindustantimes.com/india-news/dingaleshwar-seer-withdraws-his-candidacy-against-pralhad-joshi-101713877633217.html'
516,516,b'Hindustan Times',b'https://www.hindustantimes.com/india-news/lok-sabha-polls-2024-amit-shah-to-dimple-yadav-meet-key-candidates-in-phase-3-101714959487665.html'
517,517,b'News18',b'https://www.news18.com/elections/seer-who-wanted-to-take-on-bjp-leader-pralhad-joshi-in-ls-polls-withdraws-from-race-8862345.html'
518,518,b'News18',b'https://www.news18.com/elections/lok-sabha-polls-lingayat-seer-versus-pralhad-joshi-contest-hurt-bjp-image-karnataka-8844696.html'
519,519,b'News18',b'https://www.news18.com/elections/siddaramaiah-dks-camps-are-fighting-some-want-centres-help-against-other-side-pralhad-joshi-to-news18-8874020.html'
520,520,b'Frontline',b'https://frontline.thehindu.com/politics/karnataka-congress-bjp-lok-sabha-guarantees/article68106385.ece'
521,521,b'Frontline',b'https://frontline.thehindu.com/politics/bjp-congress-battle-14-lok-sabha-seats-north-karnataka-caste-high-profile-candidates/article68146028.ece'
522,522,b'Frontline',b'https://frontline.thehindu.com/politics/communalism-does-not-work-in-karnataka-professor-muzaffar-assadi-mysuru-political-scientist/article68093777.ece'
523,523,"b'India News, Breaking News, Entertainment News | India.com'",b'https://www.india.com/karnataka/dharwad-lok-sabha-election-2024-constituency-watch-candidates-list-polling-date-of-high-profile-karnataka-seat-pralhad-joshi-dingaleshwar-swami-6855439/'
524,524,"b'India News, Breaking News, Entertainment News | India.com'",b'https://www.india.com/news/karnataka-lok-sabha-election-pralhad-joshi-vs-vinod-asooti-in-dharwad-education-birthplace-and-net-worth-6896164/'
525,525,b'Oneindia',b'https://www.oneindia.com/india/lok-sabha-elections-2024-phase-3-candidates-and-constituencies-to-watch-3817889.html'
526,526,b'Oneindia',b'https://www.oneindia.com/bengaluru/neha-was-friends-with-accused-fayaz-not-lovers-says-victims-father-3804815.html'
527,527,b'Oneindia',b'https://www.oneindia.com/bengaluru/protests-erupt-after-24-year-old-nehas-murder-in-bvb-college-campus-in-hubballi-3804661.html'
528,528,b'mint',b'https://www.livemint.com/news/neha-hiremath-case-karnataka-murder-accuseds-mother-denies-love-jihad-claims-says-she-made-first-move-11713665042148.html'
529,529,b'India Today',b'https://www.indiatoday.in/india-today-insight/story/how-the-neha-hiremath-murder-is-stirring-the-poll-pot-in-dharwad-2534572-2024-05-02'
530,530,b'India Today',b'https://www.indiatoday.in/india/story/karnataka-murder-accuseds-mother-seeks-forgiveness-what-my-son-did-is-wrong-2529584-2024-04-20'
531,531,b'India Today',b'https://www.indiatoday.in/india/story/they-were-not-lovers-congress-corporator-on-daughters-ties-with-killer-2529557-2024-04-20'
532,532,b'India Today',b'https://www.indiatoday.in/india/karnataka/story/congress-corporator-daughter-neha-hiremath-murder-accused-fayaz-love-jihad-bjp-versus-congress-political-row-2529225-2024-04-19'
533,533,b'The Hindu',b'https://www.thehindu.com/news/national/karnataka/karnataka-pralhad-joshi-hopes-for-a-record-fifth-win-with-seer-out-of-fray-and-a-murder-adding-to-saffron-narrative/article68115188.ece'
534,534,b'The Hindu',b'https://www.thehindu.com/news/national/karnataka/siddaramaiah-addresses-gathering-at-prajadhwani-2-convention-in-old-hubballi/article68110164.ece'
535,535,b'The Hindu',b'https://www.thehindu.com/news/national/karnataka/muslim-leaders-visit-niranjan-hiremaths-house-in-hubballi/article68091158.ece'
536,536,b'The Hindu',b'https://www.thehindu.com/news/national/karnataka/a-public-campaign-of-much-heat-and-dust-comes-to-a-close/article68143264.ece'
537,537,b'The Hindu',b'https://www.thehindu.com/elections/lok-sabha/campaigning-for-the-third-phase-of-the-lok-sabha-election-concludes/article68142452.ece'
538,538,b'The Hindu',b'https://www.thehindu.com/news/national/karnataka/dingaleshwar-swami-should-abdicate-peetha-says-writer-activist-basavaraj-sulibhavi/article68068961.ece'
539,539,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/1-indias-modi-promises-jobs-084922502.html'
540,540,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/1-india-begins-voting-gigantic-013520337.html'
541,541,b'Yahoo!',b'https://es-us.noticias.yahoo.com/5-mujeres-poderosas-pol%C3%ADtica-india-094505240.html'
542,542,b'Yahoo!',b'https://es-us.noticias.yahoo.com/mano-derecha-modi-mide-ma%C3%B1ana-121613012.html'
543,543,b'Yahoo!',b'https://es-us.noticias.yahoo.com/oposici%C3%B3n-lucha-salir-vida-elecciones-101730181.html'
544,544,b'Yahoo!',b'https://es-us.noticias.yahoo.com/india-comienza-largas-elecciones-ministro-004213002.html'
545,545,b'Yahoo!',b'https://es-us.noticias.yahoo.com/juego-mayores-elecciones-generales-india-064359688.html'
546,546,b'Yahoo!',b'https://es-us.noticias.yahoo.com/casta-religi%C3%B3n-temas-prohibidos-marcan-122521811.html'
547,547,b'Yahoo!',b'https://es-us.noticias.yahoo.com/abren-urnas-india-fase-elecciones-015728975.html'
548,548,b'Yahoo!',b'https://es-us.noticias.yahoo.com/aliados-justo-gandhi-juega-esca%C3%B1o-121610132.html'
549,549,b'Yahoo actualit\xc3\xa9s',b'https://fr.news.yahoo.com/narendra-modi-inde-%C3%A9lections-pourraient-040023716.html'
550,550,b'Yahoo actualit\xc3\xa9s',b'https://fr.news.yahoo.com/linde-commence-%C3%A0-voter-nationaliste-025820641.html'
551,551,b'Yahoo actualit\xc3\xa9s',b'https://fr.news.yahoo.com/elections-marathon-inde-premier-ministre-043457605.html'
552,552,b'Yahoo actualit\xc3\xa9s',b'https://fr.news.yahoo.com/sport/pr%C3%A9sidentielle-au-tchad-d%C3%A9pouillement-cours-140112979.html'
553,553,b'Yahoo actualit\xc3\xa9s',b'https://fr.news.yahoo.com/indiens-appel%C3%A9s-urnes-chaleur-caniculaire-061532223.html'
554,554,b'Yahoo actualit\xc3\xa9s',b'https://fr.news.yahoo.com/linde-commence-%C3%A0-voter-nationaliste-023239445.html'
555,555,b'Yahoo actualit\xc3\xa9s',b'https://fr.news.yahoo.com/s-assurer-triomphe-modi-doit-111811022.html'
556,556,b'Yahoo News',b'https://sg.news.yahoo.com/hindu-nationalist-modi-favourite-india-210040069.html'
557,557,b'Yahoo News',b'https://sg.news.yahoo.com/india-votes-gigantic-election-modi-200317416.html'
558,558,b'Yahoo News',b'https://sg.news.yahoo.com/india-bjps-election-videos-targeting-112425609.html'
559,559,b'Yahoo News',b'https://sg.news.yahoo.com/factbox-india-lok-sabha-election-091445598.html'
560,560,b'Yahoo News',b'https://sg.news.yahoo.com/gandhi-stalin-indias-disparate-opposition-015747312.html'
561,561,b'Yahoo News',b'https://sg.news.yahoo.com/factbox-indias-lok-sabha-election-053925464.html'
562,562,b'Yahoo News',b'https://sg.news.yahoo.com/modi-favourite-india-readies-election-040551492.html'
563,563,b'Yahoo News (Taiwan)',b'https://tw.news.yahoo.com/%E5%8D%B0%E5%BA%A6%E5%8F%8D%E5%B0%8D%E6%B4%BE%E9%A0%98%E8%A2%96%E6%8B%89%E8%83%A1%E7%88%BE-%E7%94%98%E5%9C%B0%E5%AE%A3%E5%B8%83%E8%BF%94%E9%84%89%E5%8F%83%E9%81%B8-%E6%8C%91%E6%88%B0%E8%8E%AB%E8%BF%AA%E9%90%B5%E7%A5%A8%E5%80%89-102146510.html'
564,564,b'Yahoo News (Taiwan)',b'https://tw.news.yahoo.com/%E6%9C%80%E5%A4%A7%E5%9C%A8%E9%87%8E%E9%BB%A8%E5%B0%87%E5%9C%A8%E5%9C%B0%E8%A1%A8%E6%9C%80%E5%A4%A7%E9%81%B8%E8%88%89%E6%85%98%E6%95%97-%E7%B6%93%E6%BF%9F%E5%AD%B8%E4%BA%BA-%E5%8D%B0%E5%BA%A6%E6%B0%91%E4%B8%BB%E9%9C%80%E8%A6%81%E6%9B%B4%E5%BC%B7%E5%A4%A7%E7%9A%84%E5%8F%8D%E5%B0%8D%E9%99%A3%E7%87%9F-013001794.html'
565,565,b'Yahoo News (Taiwan)',b'https://tw.news.yahoo.com/%E5%8F%8D%E5%B0%8D%E9%BB%A8%E6%8C%87%E6%8E%A7%E6%89%93%E6%93%8A%E7%95%B0%E5%B7%B1-%E8%8E%AB%E8%BF%AA-%E5%8D%B0%E5%BA%A6%E4%B8%8D%E6%98%AF%E7%8D%A8%E8%A3%81%E5%9C%8B%E5%AE%B6-085027276.html'
566,566,b'Yahoo News (Taiwan)',b'https://tw.news.yahoo.com/%E5%9C%B0%E8%A1%A8%E6%9C%80%E5%A4%A7%E6%8A%95%E7%A5%A8%E6%B4%BB%E5%8B%95%E9%96%8B%E8%B7%91-%E8%BF%9110%E5%84%84%E9%81%B8%E6%B0%91-%E7%82%BA%E6%9C%9F44%E5%A4%A9-5%E5%A4%A7%E9%87%8D%E9%BB%9E%E7%9C%8B%E6%87%82%E5%8D%B0%E5%BA%A6%E9%81%B8%E8%88%89-130001137.html'
567,567,b'Yahoo News (Taiwan)',b'https://tw.news.yahoo.com/%E8%8E%AB%E8%BF%AA%E8%88%87%E6%8B%89%E8%83%A1%E7%88%BE%E7%94%98%E5%9C%B0%E8%A2%AB%E6%8E%A7%E9%81%95%E5%8F%8D%E8%A6%8F%E5%AE%9A-%E5%8D%B0%E5%BA%A6%E9%81%B8%E5%A7%94%E6%9C%83%E8%A6%81%E6%B1%82%E8%AA%AA%E6%98%8E-084408793.html'
568,568,b'Yahoo News (Taiwan)',b'https://tw.news.yahoo.com/%E5%8D%B0%E5%BA%A6%E5%A4%A7%E9%81%B82024-%E4%B8%96%E7%95%8C%E4%B8%8A%E8%A6%8F%E6%A8%A1%E6%9C%80%E5%A4%A7%E7%9A%84%E9%81%B8%E8%88%89%E5%A6%82%E4%BD%95%E5%B1%95%E9%96%8B-011143634.html'
569,569,b'AP NEWS',b'https://apnews.com/article/india-voting-congress-elections-modi-gandhi-bjp-ecebcccaaf32ad337e7360d9962c5cee'
570,570,b'CNN',b'https://www.cnn.com/2024/04/12/india/india-general-election-explainer-intl-hnk/index.html'
571,571,b'CNN',b'https://www.cnn.com/2024/04/15/india/modi-profile-india-election-intl-hnk-dst/index.html'
572,572,b'CNN',b'https://www.cnn.com/2024/04/20/india/india-election-opposition-alliance-intl-hnk/index.html'
573,573,b'CNN',b'https://www.cnn.com/2024/05/08/india/india-bjp-muslim-video-police-investigation-intl-hnk/index.html'
574,574,b'CNN Espa\xc3\xb1ol',b'https://cnnespanol.cnn.com/2024/04/16/narendra-modi-controvertido-lider-indio-tercer-mandato-trax/'
575,575,b'CNN Espa\xc3\xb1ol',b'https://cnnespanol.cnn.com/2024/04/16/elecciones-generales-india-mayores-mundo-trax/'
576,576,b'The New York Times',b'https://www.nytimes.com/2024/04/20/magazine/rahul-gandhi-india-election-bjp.html'
577,577,b'The New York Times',b'https://www.nytimes.com/2024/04/19/world/asia/india-election-opposition.html'
578,578,b'BBC',b'https://bbc.co.uk/news/extra/2gd2po82go/big-india-election'
579,579,b'BBC',b'https://www.bbc.com/zhongwen/simp/world-68823691'
580,580,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/rahul-gandhi-files-nomination-from-rae-bareli-seat/articleshow/109805426.cms'
581,581,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/ls-polls-phase-2-over-50-per-cent-turnout-till-3-pm/articleshow/109627601.cms'
582,582,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/bihar/what-are-you-trying-to-prove-bjps-rajnath-singh-slams-tejashwi-yadav-for-eating-fish-during-navratri/articleshow/109290970.cms'
583,583,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/madhya-pradesh/campaign-ends-for-six-lok-sabha-seats-going-to-polls-in-first-phase-in-mp-88-candidates-in-fray/articleshow/109378487.cms'
584,584,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/rahul-will-be-forced-to-take-out-congress-dhundho-yatra-after-june-4-amit-shah-in-bareilly/articleshow/109785760.cms'
585,585,b'Economic Times',b'https://economictimes.indiatimes.com/news/india/president-droupadi-murmu-arrives-at-ayodhya-to-visit-ram-temple/articleshow/109755388.cms'
586,586,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/rahul-gandhi-slams-pm-modi-over-electoral-bonds-issue-calls-it-a-form-of-extortion/articleshow/109350883.cms'
587,587,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/madhya-pradesh/rahul-gandhi-always-questions-valor-of-the-indian-army-madhya-pradesh-cm/articleshow/109475970.cms'
588,588,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/pm-modi-reducing-dignity-of-post-with-his-utterances-claims-congress-leader-abhisekh-manu-singhvi/articleshow/109669208.cms'
589,589,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/in-a-first-ec-takes-note-of-a-pm-speech-bjp-gets-notice/articleshow/109602870.cms'
590,590,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/rajasthan/generalised-defence-in-congress-reply-to-meet-eci-tomorrow/articleshow/109927353.cms'
591,591,b'Economic Times',b'https://economictimes.indiatimes.com/magazines/panache/kangana-ranauts-new-hotweheels-actress-buys-second-mercedes-benz-maybach-gls-after-entering-politics/articleshow/109118598.cms'
592,592,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/pm-modi-maliciously-twists-rahul-gandhis-statements-to-inflame-communal-prejudices-alleges-congress/articleshow/109669056.cms'
593,593,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/pm-modi-slams-congress-asks-rahul-gandhi-to-reveal-ambani-adani-connection-with-the-party/articleshow/109941875.cms'
594,594,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/ashok-gehlot-challenges-bjp-to-debate-on-manifestos-claims-pms-language-betrays-nervousness/articleshow/109786064.cms'
595,595,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/assembly-elections/jharkhand/pm-wants-to-transfer-tribal-jungle-jal-zameen-to-industrialists-rahul-gandhi/articleshow/109927580.cms'
596,596,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/lok-sabha-elections-phase-2-from-rahul-gandhi-to-arun-govil-here-are-the-key-candidates-in-second-phase/articleshow/109608450.cms'
597,597,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/pm-modi-slams-congress-inheritance-tax-idea-calls-wealth-redistribution-promise-maoist-ideology/articleshow/109668758.cms'
598,598,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/shatranj-ki-kuch-chaale-baaki-jairam-ramesh-says-rahul-gandhis-candidacy-from-rae-bareli-is-well-strategized/articleshow/109810797.cms'
599,599,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/rahul-gandhi-chose-raebareli-sensing-wayanad-defeat-says-pm-modi/articleshow/109824954.cms'
600,600,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/karnataka/bjp-mp-karadi-sanganna-may-join-congress-on-wednesday/articleshow/109351310.cms'
601,601,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/pm-bought-planes-for-himself-but-didnt-waive-off-loans-of-farmers-priyanka-gandhi/articleshow/109822089.cms'
602,602,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/kerala/attingal-lok-sabha-election-2024-phase-2-voting-to-take-place-on-april-26-check-key-candidates-schedule-and-more/articleshow/109591837.cms'
603,603,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/you-have-eaten-enough-pann-now-time-for-congress-in-odisha-rahul-gandhi/articleshow/109668315.cms'
604,604,b'Economic Times',b'https://economictimes.indiatimes.com/news/india/south-indians-look-like-africans-seven-times-when-sam-pitroda-derailed-congress-political-cart/articleshow/109941243.cms'
605,605,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/this-is-the-most-unexciting-poll-but-swaminathan-decodes-why-modi-will-still-be-back-even-if-bjp-loses-100-seats/articleshow/109939905.cms'
606,606,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/congress-manifesto-is-more-for-people-of-pakistan-says-assam-cm-himanta-biswa-sarma/articleshow/109526498.cms'
607,607,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/day-after-quitting-radhika-khera-alleges-harassment-by-congress-leaders/articleshow/109892422.cms'
608,608,b'Economic Times',b'https://economictimes.indiatimes.com/opinion/et-commentary/ops-they-did-it-again/articleshow/109172671.cms'
609,609,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/modi-rss-want-to-rule-like-erstwhile-kingdoms-abolish-constitution-rahul-gandhi/articleshow/109671469.cms'
610,610,b'Economic Times',b'https://economictimes.indiatimes.com/news/india/im-giving-my-all-in-this-fight-want-you-to-do-the-same-rahul-gandhi-issues-appeal-to-party-workers/articleshow/109892101.cms'
611,611,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/bjp-wont-get-more-than-150-seats-in-lok-sabha-polls-rahul-gandhi/articleshow/109455232.cms'
612,612,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/madhya-pradesh/bjp-ministers-photo-appears-on-rahul-gandhis-rally-poster-embarrassing-congress/articleshow/109121690.cms'
613,613,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/tamil-nadu/high-stake-battle-in-coimbatore-manchester-of-south-india/articleshow/109204203.cms'
614,614,b'Economic Times',b'https://economictimes.indiatimes.com/markets/stocks/news/m-cap-of-81-listed-psus-has-grown-225-under-modi-govt-fm/articleshow/109943046.cms'
615,615,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/pm-modi-didnt-read-congress-manifesto-farooq-abdullah/articleshow/109891946.cms'
616,616,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/after-pitrodas-remarks-congress-is-completely-exposed-says-amit-shah-on-partys-inheritance-tax-suggestion/articleshow/109555047.cms'
617,617,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/amroha-lok-sabha-elections-2024-voting-on-april-26-check-candidates-schedule-and-more/articleshow/109594110.cms'
618,618,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/lok-sabha-polls-2024-raja-maharaja-shehzada-pm-modi-accuses-rahul-gandhi-of-insulting-indias-royals-in-karnataka-rally/articleshow/109671338.cms'
619,619,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/bjp-invites-25-nations-to-observe-lok-sabha-polls-in-india/articleshow/109204855.cms'
620,620,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/kerala/vote-bases-of-cpim-cong-collapsed-due-to-appeasement-of-extremist-elements-javadekar/articleshow/109236207.cms'
621,621,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/maharashtra/if-voted-to-power-congress-will-overturn-supreme-court-verdict-on-ram-temple-like-in-shah-bano-case-pm-modi/articleshow/109924611.cms'
622,622,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/west-bengal/abhishek-banerjee-terms-adhir-ranjan-chowdhury-as-bjp-agent/articleshow/109758474.cms'
623,623,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/opposition-missed-chances-bjp-to-gain-in-east-south-may-win-over-300-seats-prashant-kishor/articleshow/109121500.cms'
624,624,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/congress-rahul-gandhi-vows-a-survey-to-redistribute-the-wealth-of-indians/articleshow/109121033.cms'
625,625,b'Economic Times',b'https://economictimes.indiatimes.com/news/india/karnataka-sit-takes-senior-jds-mla-hd-revanna-into-custody-for-alleged-abduction-of-sexual-assault-victim/articleshow/109843225.cms'
626,626,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/friendship-between-two-boys-pm-modi-on-rahul-gandhi-akhilesh-yadav-alliance/articleshow/109593360.cms'
627,627,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/win-rae-bareli-before-challenging-for-top-garry-kasparov-reacts-to-rahul-gandhis-love-for-chess/articleshow/109824916.cms'
628,628,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/west-bengal/mamata-banerjee-misleading-people-on-caa-amit-shah/articleshow/109205032.cms'
629,629,b'Economic Times',b'https://economictimes.indiatimes.com/news/india/karnataka-sex-scandal-no-sight-of-prajwal-revanna-yet-sit-asks-victims-to-reach-police-on-helpline/articleshow/109891895.cms'
630,630,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/dont-comment-on-consultants-remarks-congress-on-prashant-kishors-statement/articleshow/109140989.cms'
631,631,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/amit-shahs-son-never-played-cricket-but-still-sitting-on-sachin-tendulkars-position-alleges-rahul-gandhi/videoshow/109670619.cms'
632,632,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/bjp-will-not-remove-reservations-nor-will-it-allow-congress-to-do-so-amit-shah/articleshow/109757475.cms'
633,633,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/our-backbone-and-dna-of-party-rahul-gandhi-posts-message-for-congress-workers/articleshow/109390696.cms'
634,634,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/congress-ki-loot-jindagi-ke-saath-bhi-jindagi-ke-baad-bhi-pm-modi-hits-out-at-congress-for-sam-pitrodas-remark-over-inheritance-tax/articleshow/109554362.cms'
635,635,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/lok-sabha-elections-bjp-will-win-only-150-seats-claims-rahul-gandhi/articleshow/109382454.cms'
636,636,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/rss-now-says-its-not-against-reservation-but-had-spoken-about-opposing-quotas-in-past-rahul-gandhi/articleshow/109670229.cms'
637,637,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/modi-guarantee-bjp-will-neither-remove-reservations-nor-allow-anyone-to-do-so-says-amit-shah/articleshow/109669959.cms'
